6.19	6.92	220	19.78	7.07	179	21.04
6.82	7.3	213	20.11	6.8	181	21.42
6.76	7.99	220	20.72	7.46	183	21.86
7.02	7.66	210	20.89	7.46	184	22.16
7.7	8.71	210	21.11	7.96	181	21.77
8.09	8.94	210	21.22	8.88	175	22.16
7.82	9.72	207	21.22	8.75	176	22.11
7.34	9.27	189	20.67	8.33	169	21.62
6.88	9.08	188	19.22	7.64	160	20.41
7.04	10.06	184	17.5	8.54	160	18.68
8.18	11.2	182	16.17	9.31	160	17.5
8.29	11.29	189	15.78	9.3	164	16.99
8.1	11.63	193	15.33	9.99	169	16.43
7.79	12.21	201	15	9.9	172	15.92
9.23	11.92	206	14.72	10.08	177	15.51
10.58	11.78	207	14.28	9.92	181	15.19
10.48	11.14	212	14.06	10.41	183	15.47
9.75	11.04	216	13.89	9.33	184	15.14
9.31	9.96	216	14.11	8.14	185	15.23
9.58	7.49	216	15.56	7.92	185	16.76
7.91	6.46	227	17.61	5.9	193	18.49
6.93	6.16	218	18.78	5.83	190	19.49
6.58	5.81	205	20.5	6.71	182	20.94
5.91	6.88	188	21.22	5.76	172	22.49
5.04	6.79	216	22.72	6.49	179	24.58
6.97	6.45	211	24.11	6.63	188	25.12
7.21	6.94	195	24.56	8.71	184	25.33
7.42	10.59	189	24.78	7.64	172	25.18
8.08	8.93	212	24.44	8.87	177	25.58
6.05	9.97	213	24.72	9.86	183	27.16
7.06	9.57	218	25.22	9.3	188	27.11
6.41	9.53	210	25.06	8.13	183	26.39
6.93	8.28	208	23.83	7.25	176	24.63
7.13	7.49	199	22.67	6.78	157	22.94
7.94	7.17	188	22	7.27	158	21.86
7.73	7.69	190	21.17	7.06	161	20.55
6.24	8.72	185	20.72	7.26	158	20.31
7.54	8.85	186	20.94	7.82	165	21.28
6.57	7.88	209	20.06	8.85	186	21.03
6.1	7.71	246	19.83	8.14	222	21.18
5.3	5.59	244	19.94	12.77	185	22.84
4.52	4.98	192	20.11	11.53	163	23.34
5.37	7.59	166	20.17	10.37	163	22.89
8.36	5.03	156	20.11	9.75	139	23.23
7.04	3.9	161	22.06	7.82	138	23.38
7.79	4.96	167	24.39	7.95	151	24.08
8.29	7.16	179	25.11	7.35	162	24.68
6.27	7.09	188	25.28	7.62	153	24.68
5.71	6.98	169	25.11	7.04	135	26.19
7.48	8.06	153	26.06	7.77	129	27.73
9.06	7.6	160	27.17	8.05	155	28.55
7.49	5.89	172	28.17	7.26	164	28.97
6.74	5.91	169	27.78	5.86	165	28.45
5.58	6.23	184	27.5	5.46	171	28.97
5.3	5.67	173	27.33	5.17	156	29.12
4.75	4.14	171	26.83	5.53	117	27.83
4.7	5.5	151	25.22	4.32	102	26.91
5.71	5.79	149	24.17	4.7	102	25.38
6.18	5.25	141	24.17	5.33	93	24.38
5.89	4.93	138	24.17	5.2	84	24.08
4.73	5.19	116	23	4.79	90	22.89
4.62	4.46	111	22.28	4.69	117	21.91
3.75	5	125	21.89	2.93	164	22.84
3.67	4.92	142	21.22	5.62	174	21.77
4.5	5.82	150	20.56	8.67	182	22.54
7.11	5.8	187	20.72	8.99	186	22.64
7.68	11.59	276	21.44	8.36	215	22.84
8.78	10.62	10	20.17	3.44	254	22.16
4.25	8.65	52	20.17	3.42	152	22.94
6.84	6.97	143	20.72	5.62	149	23.98
5.15	11.69	158	21.67	6.32	155	24.18
6.73	15.61	161	22.56	7.49	161	22.94
7.02	12.83	155	23.67	10.74	128	22.84
10.76	9.67	152	24.78	11.63	130	24.48
12.21	10.58	221	25.56	9.91	161	27.17
8.66	8.54	245	27.11	7.86	186	29.07
7.45	4.5	278	28.17	6.47	206	29.91
6.58	4.13	276	28.83	5.47	232	30.49
6.23	4.09	299	29.11	3.54	242	30.86
4.78	6.09	304	28.17	4.07	275	30.07
5.89	7.27	316	26.22	7.03	308	27.62
7.21	7.63	315	23.78	7.92	295	25.08
8.43	9.72	325	22.33	8.09	298	22.98
9.42	11.05	326	20.89	10.08	307	23.08
10.62	10.12	333	19.33	9.72	317	21.47
8.66	10.15	337	17.72	7.31	326	19.16
8.88	10.41	340	17	9.42	327	17.73
10.62	9.93	339	16.39	8.64	329	16.89
9.55	8.29	341	16.22	5.68	334	16.19
7.26	8.05	337	15.78	4.74	331	16.01
6.97	9.36	349	16.11	6.03	324	16.8
7.19	10.19	2	15.94	7.49	335	17.93
7.21	8.66	5	15.67	7.33	3	17.73
6.69	6.06	43	16.22	5.52	0	18.07
4.56	3.75	65	18.5	4.21	19	20.51
3	2.79	23	21.28	3.02	82	22.59
2.69	2.18	353	22.17	2.12	45	23.78
2.42	2.74	31	22.44	2.93	37	23.48
1.89	2.93	23	23	2.71	13	24.13
2.26	2.81	65	22.83	2.95	17	23.78
3.13	3.33	58	21.94	3.79	8	23.38
6.27	7.36	47	21.89	3.96	19	23.53
6.33	7.58	48	22.11	5.68	34	23.68
7.01	7.27	87	21.5	7.06	65	22.99
6.82	7.67	103	20.11	8.21	69	21.1
7.61	6.33	102	18.28	7.06	64	19.68
8.08	8.88	86	17.61	7.7	63	18.49
9.26	9.11	84	17	8.18	67	17.59
9.39	9.06	89	16.22	9.6	73	17.59
9.51	9.2	91	16.17	8.18	71	18.02
9.68	9.27	88	16.17	7.88	71	17.92
9.9	9.96	88	16.11	6.36	66	17.69
8.63	10.3	98	15.56	7.38	79	16.89
8.71	8.9	67	14.94	7.53	83	16.57
9.08	8.84	73	15	5.01	52	16.94
7.64	8.56	84	15.89	5.98	67	17.78
5.8	7.91	80	16.83	5.61	76	19.49
5.35	7.82	92	17.83	4.75	81	20.84
5.04	7.58	106	19.17	5.64	85	22.54
5.95	6.76	107	21.28	6.55	101	24.33
6.63	7.85	117	23.17	7.02	117	25.99
7.35	8.21	128	24.61	7.79	123	27.37
9.27	8.15	131	26.39	8.39	138	27.73
8.36	8.71	168	27.5	8.65	150	29.38
8.55	8.7	172	28.39	9.36	155	30.59
8.46	9.53	182	29.61	9.09	169	31.28
8.83	8.09	178	29.39	8.06	158	31.07
8.41	6.27	166	28.44	7.38	152	30.02
7.48	6.97	158	26.89	6.92	144	28.55
8.19	9.12	162	24.67	7.31	140	26.5
8.76	9.92	171	24.06	8.65	149	25.53
7.35	10.5	172	23.28	9.4	160	25.02
7.85	11.62	183	23.33	10.14	161	24.88
8.12	11.9	191	22.94	10.21	165	23.93
7.97	10.93	195	22.06	10.32	166	23.33
7.83	11.23	193	21.28	10.5	167	22.79
8.36	11.35	195	21	10.39	170	22.39
8.15	11.55	197	20.83	10.43	171	22.16
9.07	11.68	195	21	9.97	174	22.16
9.71	11.33	200	21.61	10.47	174	22.79
9.77	10.81	207	22.44	10.38	178	23.83
9.46	11.36	205	23.61	10.8	178	24.98
10.39	10.83	212	24.83	10.63	183	26.24
10.76	9.36	226	25.67	10.88	185	27.16
10.34	9.59	240	27.5	9.42	193	28.45
10.15	9.17	271	26.83	8.23	209	29.38
8.21	5.48	251	25.33	6.46	211	30.07
9.21	7.54	269	23.94	6.83	217	27.98
7.73	5.86	302	22.72	7.52	229	26.04
7.52	4.5	303	22.72	5.62	228	25.98
8.5	3.22	292	22.89	4.67	204	25.48
6.64	4.51	291	24.06	4	206	25.84
6.12	3.86	280	22.89	4.73	258	25.13
5.15	4.12	276	22.11	5.11	300	23.53
4.41	5.48	304	21.17	4.36	310	22.99
6.22	6.1	327	20.72	5.34	322	21.91
6.17	3.95	331	21	4.55	333	21.57
5.19	3.39	338	20.83	3.07	343	22.11
3.95	3.25	337	20.83	1.5	351	21.47
1.29	3.06	325	20.5	1.08	346	20.79
1.5	2.77	263	18.94	1.43	340	19.02
1.3	3.37	246	19	1.34	310	17.69
2.46	4.65	264	19.06	1.24	287	17.83
4.13	5.24	269	20.72	2.51	235	19.78
5.33	5.26	277	22.06	3.52	232	22.49
7.25	10.2	288	22.56	8.04	272	23.68
8.15	9.13	302	22.5	8.99	284	23.68
6.92	8.42	335	22.78	6.55	290	23.38
5.72	7.45	328	23.61	4.17	298	24.58
7.01	8.19	328	25.33	5.71	322	25.99
8	7.97	333	26.11	6.82	313	27.37
8.96	9.36	328	26.22	7.75	308	27.52
8.05	9.63	322	26.56	7.2	313	27.06
7.35	7.22	316	26.44	7.12	307	27.62
7.91	6.07	311	26.33	7.42	303	26.39
6.05	6.75	330	25.44	5.43	296	26.19
4.59	5.25	332	23.94	3.85	276	25.68
5.54	5.42	331	22.33	5.17	291	23.98
5.85	6.29	335	21.22	5	317	21.81
4.1	6.09	339	20.83	4.23	316	21.38
4.77	6.21	5	19.44	4.75	311	20.26
5.7	4.18	37	19.89	4.19	316	19.82
5.68	5.06	17	19.94	2.27	357	19.21
5.49	4.6	26	18.89	1.95	23	18.21
7.03	4.93	23	18	4.04	339	16.62
8.34	7	53	16.17	3.88	7	16.33
8.94	9.12	49	14.5	3.59	27	16.01
9.29	10.02	43	13.5	5.16	24	15.28
8.89	10.46	38	12.83	5.29	20	14.78
8.46	9.06	41	13.33	5.77	8	15.92
6.58	6.41	31	13.89	5.2	10	16.38
7.54	7.1	33	14.44	5.81	5	16.71
7.22	6.8	27	14.44	4.97	11	16.29
6.92	6.6	26	14.94	5.47	8	17.27
7.8	7.21	25	15.56	5.85	8	16.8
8.7	7.91	27	16.06	6.85	2	18.11
9.2	8.21	28	15.67	7.5	1	17.88
9.32	8.23	32	14.83	7.46	4	17.08
9.27	8.67	33	14.56	6.96	5	15.69
9.16	8.25	32	13.72	6.19	10	15.51
8.46	8.23	37	12.17	5.53	10	14.23
8.31	9.07	40	10.17	6.64	10	11.77
8.09	8.15	40	8.72	6.33	12	10.01
8.89	8.83	36	8.06	5.11	5	8.15
8.37	8.56	36	7.39	4.95	5	7.6
8.24	7.12	37	6.94	5.01	5	6.59
8.37	7.03	41	6.33	5.2	7	6.01
8.03	5.77	42	6.44	4.91	10	5.75
7.7	5.8	43	6.11	2.78	24	6.21
7.75	5.96	52	6.28	2.58	26	5.63
7.58	5.58	56	6.94	3.13	23	6.09
5.72	4.8	54	8.17	3.11	37	8.62
6	5.75	77	9.5	4.97	59	10.22
5.42	5.8	102	10.61	5.17	76	11.72
4.87	5.89	103	11.78	5.66	82	13.27
4.2	5.24	110	12.83	5.28	84	14.23
4	5.04	119	13.67	4.34	95	15.14
4.37	4.86	130	14.56	4.88	103	16.01
4.32	5	151	15	4.74	116	16.38
4.12	4.65	150	15.67	4.63	112	16.48
4.26	5.04	175	16	4.71	131	17.03
4.74	5.82	181	15.67	4.87	137	16.85
4.93	5.3	180	15.11	4.47	134	16.71
4.07	4.6	172	15.22	4.28	150	16.89
4.25	5.52	155	14	4.42	140	16.16
5.22	5.92	151	12.78	5.62	131	14.78
5.77	6.91	165	12.72	6.34	138	13.86
5.33	7.45	161	12.56	6.51	144	13.27
5.99	7.85	176	12.72	6.25	154	13.27
6.55	8.37	195	12.89	6.78	174	13.36
6.37	7.77	196	11.83	6.38	168	13.28
6.29	8.89	207	11	5.85	178	12.21
7.22	7.48	185	10.72	6.55	144	11.37
7.24	7.03	182	11	7.26	145	11.89
4.86	6.82	173	11	4.28	153	11.94
5.79	6.06	172	11.17	5.4	135	12.21
6.61	5.76	178	11.61	6.08	142	12.87
6.6	6.21	190	12.94	5.11	158	13.59
5.21	5.35	219	14.11	4.84	187	15.64
5.24	5.28	248	15.28	4.21	229	17.08
4.97	4.91	262	16.5	4.93	241	17.54
5.06	4.38	271	18.39	4.05	247	18.68
3.95	4.13	291	20.06	3.75	257	20.46
4.21	4.67	279	21.5	4.07	264	21.38
5.7	5.76	280	22.94	4.13	255	22.99
4.75	5.77	281	24.28	4.51	264	24.28
4.23	7.57	317	25.17	4.19	257	25.23
4.67	7.17	321	24.39	5.99	275	24.78
5.73	7.34	324	22.28	7.15	274	23.34
7.58	6.88	322	19.56	6.92	275	21.42
7.94	6.89	328	18.17	6.98	292	18.83
7.26	6.31	329	16.78	7.68	292	18.36
7.5	7.02	325	15.78	7.11	299	16.38
7.13	6.73	329	15.44	7.88	307	15.56
7.95	6.41	316	14.94	7.45	305	15.05
8.05	7	308	14.39	6.54	292	15.6
7.2	8.84	303	14.17	5.71	286	14.55
7.54	8.27	299	13.89	7.13	282	14.41
7.5	8	287	14.22	7.38	283	14.78
7.52	8.02	297	15.89	6.14	268	17.18
6.25	7.45	300	18.67	4.82	268	19.73
6.64	6.5	308	20.28	6.8	274	21.81
6.93	5.37	318	21.61	7.48	270	23.33
6.76	6.27	310	22.89	7.37	270	24.18
8.17	8.88	315	23.89	8.81	279	24.73
8.29	8.58	324	24.39	10.21	278	25.33
8.7	10.39	321	24.5	10.42	280	25.83
9.78	11.17	318	24.72	10.39	279	25.83
9.68	10.85	314	25	10.33	274	25.93
9.96	11.74	314	24.89	11.25	276	25.59
8.52	10.09	312	23.44	8.48	283	23.93
7.97	9.26	314	21.44	7.82	283	21.57
8.89	9.7	308	18.89	8.76	285	19.35
9.59	9.57	307	17.67	9.42	282	18.02
9.18	9.26	306	16.72	9.45	281	16.89
8.31	9.4	315	15.72	8.93	280	16.52
8.21	8.28	340	14.94	8.54	296	14.87
8.55	8.24	351	14.72	7.07	309	13.82
8.13	6.74	22	14.67	6.94	335	13.18
7.03	5.07	38	13.89	5.44	350	13.14
6.52	3.77	24	12.94	4.74	347	12.65
6.18	3.39	23	12.89	4.73	345	12.61
4.71	4.46	32	13.89	3.15	328	14.55
3.98	3.81	44	15.44	2.9	348	16.8
4.07	3.3	18	16.67	2.68	5	18.12
4.88	4.07	336	17.89	2.62	317	19.06
5.85	5.53	334	18.72	4.82	299	19.78
7.33	8.21	334	19.67	7.67	312	20.79
7.91	8.99	337	19.94	8	312	21.33
8.14	8.85	338	20.33	9.75	313	21.62
8.12	9.02	342	20.78	8.54	319	22.11
9.22	7.07	354	19.94	7.95	322	22.25
8.27	6.13	7	20.39	7.68	339	22.06
7.54	6.07	18	19.89	6.28	353	21.62
6.13	5.66	25	19.28	5.66	1	20.69
5.77	5.24	32	17.94	4.17	7	18.97
5.85	5.06	42	16.56	3.2	12	17.46
5.38	4.29	57	16.44	2.08	24	16.66
6.88	5.56	75	15.33	4.26	42	15.78
6.94	7.62	87	13.06	6.25	65	14.23
6.71	7.45	92	12.67	6.85	66	13.18
7	6.85	97	12.89	6.55	70	12.25
6.42	7.57	105	12.22	4.89	81	11.37
5.88	7.28	119	11.5	4.52	87	11.28
5.52	7.5	131	11.11	4.13	100	10.92
5.42	7.52	158	11	4.42	124	11.28
5.19	6.47	177	13.06	4.5	148	12.78
5.52	5.29	186	14.67	4.07	150	15.56
4.84	5.71	193	15.94	4.82	169	17.83
4.45	6.12	191	17.5	5.15	170	19.16
4.65	6.38	186	18.94	5.11	164	20.45
4.59	6.76	179	20.06	5.94	147	21.13
5.7	7.83	184	21	6.49	164	22.21
5.72	7.85	189	21.61	6.76	166	23.13
6.08	7.76	179	22.06	6.51	155	23.48
6.55	8.37	176	22.33	7.1	151	23.58
7.55	8.58	174	22.94	6.83	147	23.88
7.94	9.25	172	22.67	8.34	145	23.93
8.71	9.38	164	21.89	8.55	137	23.08
8.14	9.21	157	19.72	8.23	132	21.28
9.39	10.21	155	18.22	8.96	131	19.68
10.35	11.05	157	17.89	9.41	133	19.16
9.9	12.42	159	18	10.28	137	19.49
10.92	12.96	167	17.67	10.75	143	18.92
11.53	13.14	170	17.78	10.85	141	18.64
11.26	12.4	176	18	10.66	147	18.68
11.22	11.69	183	18.67	9.96	156	19.3
10.29	11.23	222	18.39	10.47	179	19.44
6.14	11.17	203	18.17	7.83	178	18.78
9.35	9.84	193	18.06	8.83	166	19.3
8.67	6.97	168	18.72	7	160	20.31
9.21	10.63	210	20.72	9.84	196	22.06
11.5	11.25	234	22.78	8.98	212	23.33
11.82	11.33	257	24.72	9.46	225	25.69
12.94	11.83	296	26	11.02	248	27.27
12.07	12.32	322	26.17	11.59	279	27.42
11.87	11.05	320	26.17	10.84	293	27.27
11.33	10.39	326	26.22	10.57	298	27.32
10.61	10.14	332	25.83	10.13	300	27.11
8.83	9.95	327	26.28	9.49	304	27.01
8.34	9.27	328	25.83	9.83	300	26.7
7.62	8.96	320	25.11	9.69	296	25.78
7.69	8.5	322	24.06	7.82	299	24.53
6.37	6.64	317	22.06	7.58	298	22.45
6.63	7.46	318	19.11	6.84	299	20.31
5.79	7.19	316	17.83	7.15	279	20.12
5.92	7.57	299	16.56	8.66	284	17.04
7.26	8.63	310	15.78	8.45	296	15.97
8.03	7.97	324	15.94	7.82	297	16.11
7.08	6.78	318	15.39	6.76	289	15.33
6.42	5.72	315	15	6.94	294	14.46
5.67	4.18	322	15.17	5.73	301	14.37
3.39	3.7	323	15.11	4.63	316	14.32
4.22	2.41	297	15.94	5.11	297	14.69
3.99	2.81	300	18	3.89	299	15.42
3.61	2.09	249	20.72	0.51	165	20.8
3.01	2.11	175	22.5	3.3	174	22.25
2.69	5.49	193	22.83	4.13	183	23.53
4.44	5.38	236	23.28	4.35	217	24.63
4.65	5	227	23.78	3.96	196	25.33
4.19	5.9	232	24.11	4.25	205	26.34
4.78	6.21	225	25.56	3.38	215	26.81
5.43	5.96	223	26.67	3.95	191	28.03
4.22	5.46	221	27.39	4.92	184	28.86
3.19	4.12	236	28	3.94	171	29.07
3.02	6.19	288	27.56	3.19	196	29.07
2.69	6.5	310	26.83	6.79	295	26.91
4.82	6.52	324	24.61	5.59	289	25.33
6.64	7.46	322	21.89	6.24	288	23.93
7.03	8.38	324	19.94	7.01	295	21.47
8.97	7.96	347	19.39	8.42	293	19.25
8.51	7.4	343	18.33	8.21	305	18.16
9.16	8.75	355	18.17	8.09	312	17.41
8.54	8.24	8	17.83	6.58	321	16.8
7.96	7.33	0	17.44	5.74	317	16.62
6.55	5.88	5	17.17	6.19	319	15.61
6.92	4.97	8	17.22	6	330	15.42
5.08	2.77	351	18.78	4.67	323	15.88
3.2	2.04	302	18.72	3	327	17.51
2.18	3.08	256	21	2	289	20.6
2.1	3.2	259	22.94	0.99	252	24.13
2.44	4.05	270	24.39	1.69	254	26.14
3.07	4.4	258	25.44	3.17	218	26.91
3.72	5.08	230	26.61	2.47	223	28.19
3.41	5.11	235	27.33	3.16	213	28.86
3.75	5.59	224	28.22	3.46	221	29.7
4.6	6.16	224	28.94	4.68	214	30.43
5.99	6.96	225	29.28	5.56	204	30.43
6.4	6.92	223	29.39	5.7	196	29.96
5.75	7.31	218	28.61	5.35	190	29.86
6.17	7.54	219	27.39	5.3	193	28.71
7.76	8.19	217	25.67	6.79	192	26.55
10.21	9.04	221	23.61	8.41	193	23.83
11.46	9.41	220	22.28	10.04	194	23.13
12.28	9.76	222	21.83	10.13	194	22.39
12.06	10.2	226	21.56	10	202	21.43
10.56	9.09	237	21.44	9.2	211	20.84
9.73	9.49	249	22.06	9.04	224	21.03
8.75	8.66	262	20.44	8.57	224	20.26
8.52	9.09	289	19.22	7.15	242	19.73
9.66	7.25	311	17.94	5.9	242	18.73
7.83	7.26	12	18.33	7.25	268	18.64
5.57	5.42	31	19.5	6.36	304	19.59
6.29	5.73	41	21.94	5.43	347	22.36
6.22	4.71	50	23.89	3.63	7	24.48
6.16	5.26	50	25.61	3.7	20	26.71
5.39	5.62	45	26.83	3.63	29	28.29
4.61	4.51	36	27.44	3.66	31	29.18
3.2	3.74	0	28.39	3.56	358	29.7
4.29	4.36	346	28.94	3.56	344	30.12
4.65	3.98	358	29.22	4.18	335	30.28
4.83	4.08	351	29.56	5.13	341	30.17
5.06	4.38	8	29.06	4.7	5	30.02
4.64	3.53	355	28.94	3.75	5	29.59
2.87	2.41	338	28.72	1.52	8	29.59
2.71	2.11	280	26.33	0.35	3	29.23
3.8	3.02	287	25.44	0.55	228	27.32
4.7	4.11	342	24.56	2.35	245	25.28
7.85	6.93	45	22.67	3.53	280	22.99
9.76	8.23	65	19.28	5.12	16	20.4
10.63	8.94	59	18.22	7.03	38	19.21
10.36	8.43	61	17.22	3.35	31	18.02
9.62	8.54	59	16.78	3.2	29	17.41
8.98	7.19	64	16.06	3.2	26	16.67
9.07	7.76	69	15.06	3.28	31	16.19
8.61	7.78	75	15.61	5.04	44	16.2
7.54	7.08	76	17.33	4.67	47	17.56
6.82	5.82	80	18.94	3.92	72	20.31
4.41	4.17	87	20.22	3.81	67	21.77
4.18	3.69	86	21.44	4	57	22.84
4.58	4	62	22.33	3.47	44	23.83
4.95	4.16	47	23.06	3.21	27	24.48
4.82	4	40	23.56	2.87	16	25.18
5.35	4.73	22	23.78	3.92	5	25.43
5.19	4.17	34	23.83	4.17	11	25.53
4.92	4.13	29	24.11	3.83	21	25.68
4.74	4.44	50	24.06	3.47	22	25.28
4.57	4.35	48	23.61	4.23	52	25.28
4.77	4.27	66	22.89	4.27	62	24.28
5.31	4.92	80	20.89	4.46	63	22.38
6.28	7.73	79	18.39	6.07	59	19.97
7.85	7.59	82	17.33	7.28	55	18.49
7.63	8.18	85	16.39	7.9	58	17.27
7.3	7.68	101	15.44	6.96	74	16.29
7.28	7.88	101	14.61	7.3	71	16.01
7	8.06	98	14.5	6.25	70	15.79
6.31	7.64	102	14.39	6.04	73	15.05
6.18	7.01	103	14.17	5.62	82	14.78
5.46	6.85	104	13.89	5.06	85	14.78
5.28	7.06	111	13.83	5.35	89	14.78
4.62	6.49	133	14.83	5.1	105	15.19
3.63	4.97	128	15.78	4.98	120	16.62
3.95	5.16	143	16.56	4.92	126	17.88
4.74	6.31	166	19.06	5.68	138	19.3
5.52	5.13	161	19.56	5.81	138	20.99
4.97	5.33	144	19.28	5.13	129	21.08
3.71	5.16	127	19.44	5.31	117	20.89
3.63	4.51	122	19.33	3.99	115	20.21
3.59	4.77	127	19.5	3.61	88	20.41
4.28	4.54	106	19.39	5.11	78	20.99
5.26	5.92	102	19.22	6.04	75	20.4
5.42	6.41	109	18.67	6.09	89	20.26
5.29	5.42	108	18.33	4.53	92	19.92
5.55	4.69	106	17.67	4.83	71	18.97
5.48	6.52	110	17.11	6.46	67	18.21
6	7.25	112	16.5	7.16	83	17.5
6.45	7.76	130	16.28	6.12	103	17.27
6.14	7.27	134	16.11	5.98	111	16.99
6.56	6.55	134	15.89	7.33	114	17.04
5.73	7.02	146	16.17	6.78	121	17.46
4.88	7.2	143	16.22	5.82	113	17.22
6.17	6.82	144	15.89	5.67	110	16.52
5.34	6.6	134	15.83	4.91	116	16.66
6.16	6.07	129	15.94	5.04	108	16.89
5.16	5.9	127	16.06	5.2	92	17.27
5.13	5.38	120	17.33	4.8	97	18.26
6.17	5.2	122	19.28	4.62	106	19.97
5.43	6.47	137	20.78	5	109	21.23
5.21	7.31	127	22	5.58	113	22.79
5.24	6.93	133	23	6.22	113	24.18
4.98	6.24	134	23.56	6.22	111	25.28
4.37	4.54	153	24.61	4.47	111	25.69
3.92	3.95	145	25.11	4.23	108	25.98
3.39	4.37	148	25.33	4.1	104	26.39
3.11	4.23	134	25.22	4.38	103	26.71
3.42	3.89	135	25.11	4.54	107	26.81
3.24	3.65	131	23.56	4.13	101	25.88
3.79	4.4	121	22.39	4.37	93	24.18
5.29	4.7	120	21.89	4.8	100	22.16
5.91	6.71	117	20.61	4.92	103	20.74
6.17	7.75	128	19.22	5.57	101	19.35
6.23	8.6	142	18.67	6.49	107	18.73
6.4	8.81	148	18.06	7.25	117	17.92
7.06	9.33	160	17.67	6.75	131	18.26
6.7	9.31	166	17.72	6.19	140	18.02
5.04	8.67	170	17.5	6.79	148	17.5
5.67	8.42	172	17.67	6.1	147	17.92
6.34	7.79	171	17.78	5.54	135	17.27
6.28	7.08	179	18.67	5.26	138	18.83
3.61	4.82	180	21.28	4.19	161	21.47
3.17	4.36	193	22.67	3.99	171	23.78
2.83	3	194	23	3.08	174	24.13
2.63	2.71	188	25.56	2.36	166	27.06
3.1	3.59	187	26.72	2.84	175	28.24
3.06	4.03	202	26.67	3.5	179	28.14
3.56	4.63	206	27.39	4.11	177	28.71
3.96	5.77	208	27.56	5.71	182	28.86
5.02	7.46	201	27.28	5.75	188	28.92
4.4	6.59	206	25.78	6.23	186	28.03
4.49	5.28	194	26.06	5.64	180	27.93
4.22	5.54	203	25.33	5.37	178	27.27
4.54	6.58	180	24.33	5.21	162	25.68
4.14	7.91	169	21.94	7.02	152	24.08
5.76	9.26	166	21.17	7.35	151	22.59
7.64	10.13	179	21.94	7.88	153	21.67
7.26	8.05	210	21.67	7.75	162	21.52
7.77	9.12	214	19.78	9.48	215	21.13
7.15	8.05	204	18.72	7.7	190	20.11
7.62	8.63	202	18.67	7.3	177	19.49
8.56	9.03	201	18.78	7.99	178	19.39
8.76	7.36	221	18.67	8.1	176	19.3
8	7.28	220	18.44	7.21	181	19.21
8.39	6.09	232	19.33	6.97	196	20.94
7.45	6.06	260	21.11	5.96	225	23.08
6.69	3.26	297	22.5	4.51	250	24.13
3.74	3.79	311	23.61	3.19	261	24.08
2.98	4.65	308	23.61	2.42	265	24.98
3.52	3.67	319	24.94	3.06	270	25.83
4.56	4.16	318	24.61	3.24	282	26.65
4.41	4.04	321	24.33	3.7	278	26.55
2.44	3	340	25.17	2.86	276	26.55
2.29	1.65	328	26.78	2.69	258	26.86
3.13	2.18	280	26.17	2.56	243	26.34
3.57	2.17	294	25.22	1.24	273	25.89
3.04	2.2	14	24.22	3.61	320	24.63
1.98	3.24	53	23.28	1.26	301	24.28
0.9	2.74	115	22.17	0.67	248	23.93
2.25	2.71	81	22.11	0.79	271	22.74
1.7	1.94	112	21.94	2.26	220	21.96
1.32	2.95	185	20.89	4.21	198	21.23
2.31	2.41	178	20.89	3.15	236	20.5
2.91	1.66	169	21	2.08	296	19.39
1.51	0.64	149	20.78	0.59	273	18.78
2.03	3.01	97	18.44	4.04	154	18.31
3.98	6.57	173	17.67	7.01	179	17.36
7.86	9.33	201	18	5.29	175	17.41
7.52	7.3	212	18.17	4.08	167	18.59
4.69	4.64	211	19.5	3.5	167	20.16
4.42	5	189	21	3	162	21.52
3.9	3.74	184	22.44	4.13	166	23.88
4.16	4.12	201	24.28	4.84	163	26.04
4.33	4.08	188	25	5.29	148	27.11
5.04	4.92	168	26.06	5.85	148	27.11
6.64	5.33	182	26.39	5.48	155	26.65
4.54	5.07	201	25.83	2.59	105	28.34
3.92	3.29	222	25.44	4.27	158	27.47
5.37	2.86	258	23.89	5.24	175	25.23
3.98	6.42	276	20	5.19	235	23.58
3.84	4.29	291	19.72	2.13	358	21.86
1.84	1.53	75	19.83	5.44	89	21.37
2.38	4.65	115	19.78	5.29	94	21.23
5.83	7.64	97	19.61	6.49	91	21.18
5.85	8.39	97	19.83	5.7	77	20.99
6.51	7.79	104	19.89	6.03	83	21.04
5.92	7	113	19.83	6.89	102	20.99
5.52	7.57	147	20	6.76	128	21.08
5.17	7.67	157	20.11	6.91	146	21.52
4.31	6.55	151	19.94	6.47	144	21.13
6.04	8.09	150	19.56	7.79	138	20.36
7.82	9.42	163	19.39	7.86	147	20.26
9.17	8.67	140	18.72	7.7	122	19.54
8.57	5.8	197	18.72	7.25	153	19.73
5.83	4.67	209	18.83	6.26	172	20.21
4.35	6.13	181	20	5.37	175	21.96
7.69	9.71	190	22.78	7.18	161	22.84
8.27	9.03	200	24	8.01	171	24.93
7.48	8.79	213	24.22	7.26	184	26.65
6.85	7.96	215	25.44	6.45	178	26.86
6.36	7.06	218	26.28	4.97	184	27.37
5.63	7.25	221	26.56	4.7	186	27.57
5.83	6.71	225	26.67	5.1	183	27.88
5.66	6.4	223	26.61	5.21	179	27.67
4.89	5.38	223	25.94	4.82	179	27.27
4.61	4.1	221	25.11	5.39	179	25.89
4.75	1.25	252	24.11	4.87	175	24.23
5.01	2.09	171	23.11	5.25	173	23.23
6.4	6.19	199	21.89	6.41	165	22.2
7.55	6.56	215	21.5	4.93	162	21.28
7.03	6.18	216	21	6.18	167	20.99
